           Time                    X                      Y               P  
                     0     -0.328238445319065      0.380243301881965    0.017
    0.0337301587301587      -0.30189832316383      0.380243301881965    0.396
    0.0337301587301587      -0.30189832316383      0.380243301881965    0.396
    0.0773809523809524      -0.30189832316383      0.257322731824207    0.872
     0.121031746031746     -0.328238445319065      0.011481591708692        1
     0.160714285714286      -0.38091868962953     -0.216799466970001        1
     0.200396825396825     -0.407258811784765     -0.392400281338225        1
     0.242063492063492     -0.407258811784765     -0.409960362775048        1
     0.291666666666667     -0.328238445319065     -0.181679304096356        1
     0.329365079365079     -0.196537834542895       0.13440216176645        1
     0.371031746031746    -0.0911773459219596      0.310002976134675        1
     0.410714285714286    -0.0121569794562592      0.310002976134675        1
     0.446428571428571     -0.038497101611494      0.151962243203272        1
     0.490079365079365    -0.0911773459219596    -0.0763188154754207        1
     0.533730158730159     -0.117517468077194     -0.234359548406824        1
     0.573412698412698    -0.0911773459219596     -0.216799466970001        1
     0.623015873015873     0.0141831426989756    -0.0236385711649531        1
     0.654761904761905      0.145883753475142      0.239762650387385        1
     0.700396825396825      0.277584364251312       0.41536346475561        1
     0.742063492063492      0.277584364251312      0.310002976134675        1
     0.783730158730159      0.251244242096081      0.046601754582337        1
     0.823412698412698      0.251244242096081     -0.199239385533178        1
     0.863095238095238      0.382944852872247     -0.339720037027758        1
     0.904761904761905      0.567325707958882     -0.374840199901403        1
     0.946428571428571      0.751706563045522     -0.339720037027758    0.649
     0.990079365079365      0.804386807355988     -0.322159955590935    0.196
                     1                    NaN                    NaN      NaN
