           Time                    X                      Y               P  
                     0     -0.147980684965211      0.877133376268149    0.009
    0.0276595744680851     -0.167901161787451      0.930254647794122    0.124
    0.0276595744680851     -0.167901161787451      0.930254647794122    0.124
    0.0595744680851064     -0.187821638609691      0.956815283557108    0.204
    0.0978723404255319     -0.207742115431931      0.930254647794122    0.282
     0.134042553191489     -0.207742115431931      0.837292422623669    0.376
     0.178723404255319     -0.147980684965211      0.505284475586337    0.577
     0.236170212765957     -0.128060208142971    -0.0259282396733928    0.905
     0.274468085106383     -0.147980684965211     -0.384496822473711        1
     0.482978723404255    -0.0882192544984914     -0.318095233066245        1
     0.521276595744681     0.0113831296127082     -0.185292054251312        1
     0.559574468085106      0.130905990546148    -0.0790495111993659        1
     0.593617021276596      0.270349328301827    -0.0790495111993659        1
     0.631914893617021      0.330110758768546     -0.185292054251312        1
     0.665957446808511      0.350031235590786     -0.318095233066245        1
     0.697872340425532      0.310190281946306     -0.557140954933124        1
     0.736170212765957      0.210587897835107      -0.74306540527403        1
     0.821276595744681      0.051224083257188     -0.836027630444483        1
     0.842553191489362     0.0113831296127082     -0.822747312562989        1
     0.925531914893617    -0.0483783008540115      -0.74306540527403        1
     0.997872340425532    -0.0284578240317716     -0.689944133748057    0.005
                     1                    NaN                    NaN      NaN
