           Time                    X                      Y               P  
                     0     0.0663042087649922     0.0958684230628022    0.038
    0.0205338809034908     0.0663042087649922     0.0493693675652745    0.233
    0.0205338809034908     0.0663042087649922     0.0493693675652745    0.233
    0.0636550308008214     0.0663042087649922    -0.0126293730980958    0.536
     0.106776180698152     0.0430546810162292    -0.0746281137614661    0.739
      0.15605749486653     0.0430546810162292    -0.0591284285956235        1
     0.188911704312115     0.0430546810162292    -0.0126293730980958        1
     0.232032854209446     0.0198051532674645      0.111368108228645        1
     0.275154004106776    -0.0266939022300633      0.188866534057858        1
     0.320328542094456     -0.142941540973882      0.188866534057858        1
     0.324435318275154     -0.166191068722646      0.188866534057858        1
     0.359342915811088     -0.259189179717702     0.0803687378969597        1
     0.408624229979466     -0.375436818461522     -0.198625595088207        1
     0.445585215605749     -0.398686346210285      -0.40012150224416        1
     0.490759753593429     -0.328937762963993     -0.508619298405058        1
     0.531827515400411     -0.235939651968937     -0.431120872575845        1
     0.572895277207392    -0.0964424854763557     -0.198625595088207        1
      0.62217659137577     0.0430546810162292      0.219865904389543        1
     0.659137577002053       0.11280326426252      0.498860237374709        1
     0.702258726899384      0.136052792011285      0.653857089033135        1
     0.749486652977413     0.0895537365137552      0.638357403867292        1
     0.788501026694045     0.0430546810162292      0.421361811545496        1
     0.833675564681725     0.0198051532674645     0.0183699972335894        1
     0.874743326488706     0.0895537365137552     -0.229624965419892        1
     0.919917864476386      0.252300430755103     -0.415621187410003        1
     0.958932238193018      0.368548069498922     -0.462120242907531    0.638
     0.997946611909651      0.461546180493977      -0.40012150224416    0.036
                     1                    NaN                    NaN      NaN
